,xint,rate
610565.0,,
610566.0,,
610567.0,,
610568.0,,
610569.0,,
610570.0,,
610571.0,,
610572.0,,
610573.0,,
610574.0,,
610580.0,,
610581.0,,
610582.0,,
610584.0,,
610585.0,,
